title,link,author,wordNum,read,discription
无上升级系统,https://www.biquker.com/xiaoshuo/7088.html,夜不醉,3028000字,3,《无上升级系统》是由作者夜不醉编写的一部玄幻小说，目前已完结，主角是陈逍，小说的故事主要讲述了曾是万中无一的极品废柴，偶得无上系统，获得神级血脉天赋，从此逍遥天地间。你有神级血脉天赋？看我无上系统将你血脉吞噬了！你有神兵利器？哼，我无上系统里面随便兑换一件兵器都能将你轰杀成渣！辛辛苦苦炼丹炼器？不需要！无上升级系统内分分钟兑换出来将你碾压到爆！装逼？这个可以有！美女？这个必须有！一把剑，一壶酒，一曲长歌荡九天！陈逍的至理名言：在下从来都是以德服人，因为不服的已经是死人。
凤姝京华,https://www.biquker.com/xiaoshuo/7086.html,花花弄雨,864000字,2,《凤姝京华》是由作者花花弄雨编写的一部古代言情小说，目前已完结，主角是顾云姝、宁止，小说的故事主要讲述了一不小心死在嘿咻路上，云姝转世重生。这一辈子她只想好好守护家人，吃香喝辣，永远做她的顾三小姐。可不料被前世的臭男人缠上……慎王权势滔天，她小小女子，唯有从命，遂瑟瑟发抖抱紧慎王大腿。
重生之侯府良女,https://www.biquker.com/xiaoshuo/7084.html,福多多,668000字,2,《重生之侯府良女》是由作者福多多编写的一部重生小说，目前已完结，主角是顾雨绮、云恪，小说的故事主要讲述了顾雨绮，出身名门，是侯府嫡女，姿容娇美，文武双全，心比天高。她对他一见钟情，执意请嫁，哪怕是侧室，她甘之若怡。她为他一生谋划，鞠躬尽瘁，助他步步青云，成为天下至尊。可最后她落的什么下场？十年屈辱，一座冷宫，当她心灰意冷，饮下鸩酒，纵火烧宫后，却发觉自己回到了十岁那年。
武弑归墟,https://www.biquker.com/xiaoshuo/7080.html,小贩子,214000字,2,《武弑归墟》是由作者小贩子编写的一部玄幻小说，目前已完结，主角是叶峰、巫彩蝉，小说的故事主要讲述了家族试炼职位进入修真门派，却被抛弃到最差门派，成了灵宠饲养员。混动之体怎么了，凭什么就不能修炼，在这个世界我要成为最强者。晶石不够？我赚。法宝不够？我抢。灵宠不足？我招。风云突变，神魔并起，原来这一切都是安排好，针对哥的一场阴谋诡计？高举手中的破杀猪刀，叶峰仰天长啸，我命由我不由人。
毒舌表哥,https://www.biquker.com/xiaoshuo/7079.html,椰梨小姐,130000字,2,《毒舌表哥》是由作者椰梨小姐编写的一部言情小说，目前已完结，主角是元兮、余一穆，小说的故事主要讲述了元兮从小和表哥钻一个被窝，吃一碗饭，被他嫌弃着骂大的。后来嫁了人，终于摆脱了这个讨厌鬼。死后，她却亲眼看着他抱着她的尸身，持一方刀剑，杀遍她夫家满门。他亲着她的脸，一遍一遍的哭着唤“兮兮”。重生一回，对着这个把暗恋做到了极致的余一穆，元兮得好好想想，怎么才能让他快点破功。元兮:表哥太爱我了怎么办？表哥总是吃醋怎么办？
如若有你，一生何求,https://www.biquker.com/xiaoshuo/7077.html,锦竹,284000字,2,《如若有你，一生何求》是由作者锦竹编写的一部言情小说，目前已完结，主角是叶一生、宋安辰，小说的故事主要讲述了叶一生还是回到了原来的城市，那是生她养她给她留下许多回忆的南方城市。她在外地逗留了六年，本硕连读中医药，在医学界极冷的一门学术。要不是高中发生的那件事，以她的成绩，本不该只能报冷门，更不会远赴北方，与家南辕北辙。
饿狼缠身：老公，别过来,https://www.biquker.com/xiaoshuo/7061.html,饭掌柜,3142000字,5,《饿狼缠身：老公，别过来》是由作者饭掌柜编写的一部言情小说，目前已完结，主角是迟晚、闻默，小说的故事主要讲述了他是叱咤两道的闻家继承人，冷静禁欲，淡漠无情。她却偏偏对了他的眼，让他上了心，对她一宠再宠。早年记者会上，闻默说：“我这辈子只想睡一个人。”晚年记者会上，闻默说：“我这辈子最骄傲的事，是把一个人睡了一辈子。”迟晚：“……”不想死的都让开，她要大开杀戒！什么禁欲系男神！什么翩翩浊世佳公子！呸，童话里都是骗人的！骗人的！
她躲在云里不说话,https://www.biquker.com/xiaoshuo/7060.html,君子阿郭,118000字,3,《她躲在云里不说话》是由作者君子阿郭编写的一部言情小说，目前已完结，主角是尚云、程启安，小说的故事主要讲述了蓝麒山的山神跟人跑了，于是山里的小妖怪担起重任踏入了大都市。程启安觉得最近总有人跟着他，后来他忍无可忍将那个变态跟踪狂堵在了墙角，没想到对方竟是个……娇柔软糯的小姑娘。他板着脸离她愈近，故作凶狠，“为什么跟踪我？”女孩怀里抱着一只猴，怯生生的盯着他看，“因为你好看。”程启安腿脚一软，这……这是碰到了女色狼？“你从哪来的？”尚云想了想，鼓起勇气指了指天上。
萌宝快递：拐个妈咪送爹地,https://www.biquker.com/xiaoshuo/7058.html,密云不雨,4410000字,87,《萌宝快递：拐个妈咪送爹地》是由作者密云不雨编写的一部言情小说，目前已完结，主角是安子琪、萧莫漓，小说的故事主要讲述了她是走投无路的落魄千金，他是高高在上的商业大亨。黑暗之中，他无情的说，你不过是我生孩子的工具。结果，她的身影却夜夜入梦。五年后，天降萌娃。被一个熊孩子拐走，一觉醒来，小包子变成了放大版的霸道总裁。某男无耻，“安子琪，你睡了我，生了我的孩子，必须对我负责。”某女淡定，“不好意思，你已经过了保修期，概不负责。”小包子，“老爸，成功捕获老妈一只，包邮哦！”宠文无虐，男女主身心干净！
至尊少年王,https://www.biquker.com/xiaoshuo/7057.html,飞舞激扬,5192000字,17,《至尊少年王》是由作者飞舞激扬编写的一部玄幻小说，目前已完结，主角是陆子明，小说的故事主要讲述了山村小子陆子明习得诸子百家，学得祖传武功，却龙困浅滩不得志。偶然之中，先入毒瘴，后遇狼群，终于凭借多年所学救人退狼，忠厚少年从此走出大山，至尊之路就在眼前。
娇妻高高在上,https://www.biquker.com/xiaoshuo/7055.html,唐渐浓,4790000字,6,《娇妻高高在上》是由作者唐渐浓编写的一部言情小说，目前已完结，主角是秦慕、晏黎书，小说的故事主要讲述了秦慕这辈子做的最大胆的事情就是撩了晏黎书。然后，丢下一笔钱就跑了。她早上刚跑，夜里就被这个男人逮住。她挣扎不过，气的大叫，“老男人，我要跟你离婚！”小姑凉立即暴走，她要掀桌了！
火影之死神之镰,https://www.biquker.com/xiaoshuo/7054.html,雪中的甜点,332000字,6,《火影之死神之镰》是由作者雪中的甜点编写的一部玄幻小说，目前已完结，主角是漩涡雪、鸣人，小说的故事主要讲述了主角漩涡雪作为在战争中的孤儿，在即将死去的时候被一个从地球穿越过来的少女取代......鸣人一脸惊讶！
甜宠百分百：校草的萌萌未婚妻,https://www.biquker.com/xiaoshuo/7053.html,森束束,4264000字,7,《甜宠百分百：校草的萌萌未婚妻》是由作者森束束编写的一部言情小说，目前已完结，主角是黎小酥、洛亦承，小说的故事主要讲述了和一个傲娇的男神同住一屋，简直是黎小酥最甜蜜的折磨。每天，男神都是这样对她的。“黎小酥，你是猪吗？”黎小酥委屈，她哪里像猪啦？她不小心把他压倒在地上时，他讽刺：“你太重了，该减肥了。”黎小酥气的想大骂：怎么就没把他压死呢，她才不重，才不需要减肥。她被坏人跟踪拍照时，他出现帅气的救了她却对她大吼：“你胆子大了啊！竟然这么晚不回家。”她懵懵懂懂害怕不敢表白的时候，他却霸道严肃的告诉她：“黎小
邪帝绝宠：狂傲世子妃,https://www.biquker.com/xiaoshuo/7052.html,颜小笠,1074000字,8,《邪帝绝宠：狂傲世子妃》是由作者颜小笠编写的一部穿越言情小说，目前已完结，主角是凤栖止，小说的故事主要讲述了一朝穿越为公主，却遭渣女陷害、渣男退婚。凤栖止拍案而起，发誓拍死这群小婊砸！只是，忽然出现一个妖孽傲娇的世子，既要救她，又要杀她，什么情况？灵犀梦境告诉她，世子是来复仇的！重生世子不好惹，却又逃不掉，怎么破？好嘛，世子大人，劫财劫色，要杀要剐，给个痛快！但请你别傲娇，承认还爱着本公主会死吗？
"皇上滚开,本宫只劫财",https://www.biquker.com/xiaoshuo/7051.html,惑乱江山,554000字,2,"《皇上滚开,本宫只劫财》是由作者惑乱江山编写的一部言情小说，目前已完结，主角是百里惊鸿（暮谨宸）、苏锦屏，小说的故事主要讲述了她发誓，如果知道他是皇帝，借她一百个胆子也不敢跟他抢茅房，还险些把丫一脚踹进茅坑，最后沦落到这里扫落叶！她，作为一个眼里只看得到钱的顶尖杀手，性格怪异让人望而生叹——不涉及钱的时候，她是冷静、睿智、杀人不眨眼的嗜血修罗！涉及钱的时候，瞬间变为抽风、暴走、癫狂的二货女！艾玛，谁说杀手穿越之后日子过得统一牛叉？面对掌握着千军万马的皇帝，谁特么牛叉一个给我看看，被射成刺猬有木有？算了，算"
亡后归来,https://www.biquker.com/xiaoshuo/7048.html,鸭圣婆,4112000字,2,《亡后归来》是由作者鸭圣婆编写的一部重生小说，目前已完结，主角是苏绯色、玉璇玑，小说的故事主要讲述了重重波澜诡秘，步步阴谋毒计。她，独一无二的狠辣亡后，发誓要这天下易主，江山改姓；他，腹黑妖孽的倾世宦官，背负惊天秘密，陪卿覆手乾坤。她问：“玉璇玑，我要的天下你敢给吗？”他回：“苏绯色，你敢觊觎，本督就敢成全。”强强联手，狼狈为奸。纵观天下，舍我其谁！
我的野蛮姐姐,https://www.biquker.com/xiaoshuo/7047.html,唐熬,1816000字,2,《我的野蛮姐姐》是由作者唐熬编写的一部都市小说，目前已完结，主角是唐飞、杨倩，小说的故事主要讲述了他是一个超级佣兵，回归都市，却成了别人眼中混吃等死的超级咸鱼，而且他还一个特野蛮的姐姐，老姐希望他有出息，逼的他到姐妹的公司上班，做了一个平凡的都市人，可是这个不求上进的咸鱼，却总是怪怪的，不求上进，却总是什么事都知道，混吃等死，好像遇到事，又总是很轻松就解决，让美女讨厌，总觉得他很流氓，却又总觉得他好像比别的男人好……
盛世隐婚：绝宠小娇妻,https://www.biquker.com/xiaoshuo/7034.html,沈落木,3868000字,2,《盛世隐婚：绝宠小娇妻》是由作者沈落木编写的一部言情小说，目前已完结，主角是钟以念、裴木臣、童歆若、北宸风，小说的故事主要讲述只因在人群中多看了他一眼，她莫名其妙的“勾引”了京都裴少。于是——“叔叔，我被困警察局了。”不久，一大队手持枪支的黑衣人冲进警局，就差将这里轰上天。“叔叔，有人说是你老婆，让我小心的伺候她。”瞬间，该女消失，某男也身体力行告诉她，他只有一个老婆。人前，他是冰冷腹黑的MC总裁，人后，他是用尽手段哄她上床的流氓老公。某日，某女终于受不了，扶着腰痛哭流涕，“你今晚睡书房。”某男勾唇，“是
狼胎入梦：养夫为患,https://www.biquker.com/xiaoshuo/7033.html,鬼眼姐姐,1640000字,4,《狼胎入梦：养夫为患》是由作者鬼眼姐姐编写的一部灵异小说，目前已完结，主角是胡小离、狼三太子，小说的故事主要讲述了六年前，我误入山洞，被银狼破了身，本以为事情过去，不想六年后我竟莫名怀孕。
